encoder,query_domain,query_identifier,query_class,top1_identifier,top1_class,top1_similarity,fruit_consistency_at_1,fruit_consistency_at_5,fruit_consistency_at_10,freshness_consistency_at_1,freshness_consistency_at_5,freshness_consistency_at_10,six_class_consistency_at_1,six_class_consistency_at_5,six_class_consistency_at_10,top10_identifiers,top10_classes,top10_similarities
dinov2,sultana,FreshApple/FreshApple (108).jpg,fresh_apple,test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png,fresh_apple,0.7808647155761719,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.26.05 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.01.41 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.06.40 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.09.31 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.33.33 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.09.17 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.01.22 PM.png,fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|rotten_apple|fresh_apple,0.78086472|0.76272082|0.76265556|0.75919199|0.75863945|0.75694072|0.75615525|0.75510836|0.75413144|0.75283468
dinov2,sultana,FreshApple/FreshApple (109).jpg,fresh_apple,test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.05.41 PM.png,fresh_apple,0.7721850872039795,1.0,1.0,1.0,1.0,0.8,0.6,1.0,0.8,0.6,test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.05.41 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.32.33 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-08 at 2.30.51 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.01.41 PM.png|test/rotten_apple/Screen Shot 2018-06-08 at 2.26.55 PM.png|test/rotten_apple/rotated_by_75_Screen Shot 2018-06-08 at 2.31.16 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.01.22 PM.png,fresh_apple|fresh_apple|rotten_apple|fresh_apple|fresh_apple|rotten_apple|fresh_apple|rotten_apple|rotten_apple|fresh_apple,0.77218509|0.76596361|0.75018275|0.74853617|0.73382771|0.73350221|0.72618496|0.72333467|0.72244000|0.72165638
dinov2,sultana,FreshApple/FreshApple (11).jpg,fresh_apple,test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.09.17 PM.png,fresh_apple,0.796847939491272,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.09.17 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.26.05 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/translation_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.34.14 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.09.17 PM.png|test/rotten_apple/Screen Shot 2018-06-08 at 2.26.55 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.01.22 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.20.32 PM.png,fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|rotten_apple|fresh_apple|fresh_apple,0.79684794|0.79631370|0.79631269|0.78687394|0.78060412|0.77866477|0.77762115|0.77663517|0.77537537|0.76840568
dinov2,sultana,FreshApple/FreshApple (110).jpg,fresh_apple,test/rotten_apple/rotated_by_75_Screen Shot 2018-06-08 at 2.41.54 PM.png,rotten_apple,0.7379592657089233,1.0,1.0,1.0,0.0,0.4,0.2,0.0,0.4,0.2,test/rotten_apple/rotated_by_75_Screen Shot 2018-06-08 at 2.41.54 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.05.41 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.32.33 PM.png|test/rotten_apple/Screen Shot 2018-06-07 at 2.46.32 PM.png|test/rotten_apple/translation_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-08 at 2.30.51 PM.png|test/rotten_apple/rotated_by_30_Screen Shot 2018-06-07 at 3.00.56 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-08 at 2.40.30 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png,rotten_apple|fresh_apple|fresh_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple,0.73795927|0.68270522|0.67732656|0.65472019|0.65358734|0.65195787|0.64917952|0.64403510|0.63824975|0.63694710
dinov2,sultana,FreshApple/FreshApple (111).jpg,fresh_apple,test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png,fresh_apple,0.8392900228500366,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.8,0.8,test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.01.22 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png|test/rotten_apple/Screen Shot 2018-06-08 at 2.26.55 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.01.22 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.48 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.26.05 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.21.56 PM.png,fresh_apple|fresh_apple|fresh_apple|fresh_apple|rotten_apple|rotten_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple,0.83929002|0.82291192|0.82266486|0.82076067|0.81062895|0.80533260|0.80478013|0.80361217|0.80248356|0.80161047
dinov2,sultana,FreshApple/FreshApple (112).jpg,fresh_apple,test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.34.14 PM.png,fresh_apple,0.7882521152496338,1.0,1.0,1.0,1.0,0.8,0.8,1.0,0.8,0.8,test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.34.14 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.02.31 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.19.47 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.20.32 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.27.49 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.06.40 PM.png|test/rotten_apple/Screen Shot 2018-06-07 at 2.20.34 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.01.41 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.26.05 PM.png,fresh_apple|rotten_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|rotten_apple|fresh_apple|fresh_apple,0.78825212|0.77713770|0.77619529|0.75781250|0.75772274|0.75474691|0.75257397|0.75052935|0.74648273|0.74437529
dinov2,sultana,FreshApple/FreshApple (113).jpg,fresh_apple,test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png,fresh_apple,0.8517256379127502,1.0,1.0,1.0,1.0,0.6,0.8,1.0,0.6,0.8,test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png|test/rotten_apple/Screen Shot 2018-06-08 at 2.26.55 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/translation_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.26.13 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.01.22 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.01.41 PM.png|test/fresh_apple/saltandpepper_Screen Shot 2018-06-08 at 5.12.14 PM.png,fresh_apple|rotten_apple|rotten_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple,0.85172564|0.84068948|0.82753944|0.82698572|0.81939006|0.81579930|0.81529796|0.81197602|0.81035334|0.80578476
dinov2,sultana,FreshApple/FreshApple (114).jpg,fresh_apple,test/rotten_apple/rotated_by_30_Screen Shot 2018-06-07 at 3.00.56 PM.png,rotten_apple,0.7406436204910278,1.0,1.0,1.0,0.0,0.6,0.4,0.0,0.6,0.4,test/rotten_apple/rotated_by_30_Screen Shot 2018-06-07 at 3.00.56 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.34.14 PM.png|test/rotten_apple/rotated_by_75_Screen Shot 2018-06-08 at 2.41.54 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.02.31 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.20.32 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.27.49 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png|test/rotten_apple/translation_Screen Shot 2018-06-07 at 2.16.18 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-08 at 2.42.30 PM.png,rotten_apple|fresh_apple|rotten_apple|fresh_apple|fresh_apple|fresh_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple,0.74064362|0.70522261|0.69344360|0.68979102|0.67734993|0.67250693|0.66954529|0.66794062|0.66727209|0.66705227
dinov2,sultana,FreshApple/FreshApple (115).jpg,fresh_apple,test/fresh_apple/translation_Screen Shot 2018-06-08 at 5.20.51 PM.png,fresh_apple,0.7775730490684509,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,test/fresh_apple/translation_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.13.31 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.48 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.13.31 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.42 PM.png|test/rotten_apple/Screen Shot 2018-06-08 at 2.26.55 PM.png|test/fresh_apple/rotated_by_15_Screen Shot 2018-06-08 at 5.02.08 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/rotated_by_30_Screen Shot 2018-06-08 at 5.05.06 PM.png,fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|rotten_apple|fresh_apple|fresh_apple|fresh_apple,0.77757305|0.77172339|0.76997995|0.76777875|0.76459557|0.76130313|0.75910556|0.75814313|0.75463033|0.74687845
dinov2,sultana,FreshApple/FreshApple (116).jpg,fresh_apple,test/rotten_apple/rotated_by_30_Screen Shot 2018-06-07 at 3.00.56 PM.png,rotten_apple,0.7207144498825073,1.0,1.0,1.0,0.0,0.4,0.4,0.0,0.4,0.4,test/rotten_apple/rotated_by_30_Screen Shot 2018-06-07 at 3.00.56 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.34.14 PM.png|test/rotten_apple/rotated_by_75_Screen Shot 2018-06-08 at 2.41.54 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.02.31 PM.png|test/rotten_apple/Screen Shot 2018-06-07 at 2.46.32 PM.png|test/rotten_apple/rotated_by_75_Screen Shot 2018-06-07 at 2.44.05 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.27.49 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-08 at 2.42.30 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.20.32 PM.png,rotten_apple|fresh_apple|rotten_apple|rotten_apple|fresh_apple|rotten_apple|rotten_apple|fresh_apple|rotten_apple|fresh_apple,0.72071445|0.69937098|0.68817449|0.68511117|0.68324333|0.67696148|0.67151237|0.67105830|0.67035776|0.66936523
dinov2,sultana,FreshApple/FreshApple (117).jpg,fresh_apple,test/rotten_apple/Screen Shot 2018-06-08 at 2.26.55 PM.png,rotten_apple,0.8003124594688416,1.0,1.0,1.0,0.0,0.8,0.9,0.0,0.8,0.9,test/rotten_apple/Screen Shot 2018-06-08 at 2.26.55 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/translation_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.09.17 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.26.05 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.01.41 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.06.40 PM.png|test/fresh_apple/saltandpepper_Screen Shot 2018-06-08 at 5.12.14 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.05.41 PM.png,rotten_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple,0.80031246|0.79389346|0.79337329|0.78693300|0.78626353|0.78259015|0.77921951|0.77785140|0.77715385|0.77565420
dinov2,sultana,FreshApple/FreshApple (118).jpg,fresh_apple,test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png,rotten_apple,0.8007519841194153,1.0,1.0,1.0,0.0,0.6,0.6,0.0,0.6,0.6,test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.01.22 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/rotten_apple/translation_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.26.05 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.10.37 PM.png|test/rotten_apple/Screen Shot 2018-06-07 at 2.46.32 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.09.31 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-07 at 2.46.32 PM.png,rotten_apple|fresh_apple|fresh_apple|fresh_apple|rotten_apple|fresh_apple|fresh_apple|rotten_apple|fresh_apple|rotten_apple,0.80075198|0.77630007|0.77022386|0.76781511|0.76371998|0.76288122|0.75695157|0.75519156|0.75315070|0.75119668
dinov2,sultana,FreshApple/FreshApple (119).jpg,fresh_apple,test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png,rotten_apple,0.780672013759613,1.0,1.0,1.0,0.0,0.4,0.5,0.0,0.4,0.5,test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/rotten_apple/translation_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.10 PM.png|test/rotten_apple/Screen Shot 2018-06-07 at 2.46.32 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.10.37 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-07 at 2.20.46 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.09.31 PM.png|test/fresh_apple/saltandpepper_Screen Shot 2018-06-08 at 5.28.10 PM.png,rotten_apple|fresh_apple|rotten_apple|fresh_apple|rotten_apple|fresh_apple|rotten_apple|rotten_apple|fresh_apple|fresh_apple,0.78067201|0.76682848|0.74409562|0.74307829|0.74222720|0.74074358|0.73669034|0.73635459|0.73633742|0.73607433
dinov2,sultana,FreshApple/FreshApple (12).jpg,fresh_apple,test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.26.05 PM.png,fresh_apple,0.7853382229804993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.26.05 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.09.17 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.20.32 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.32.33 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.05.41 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.01.22 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.06.40 PM.png,fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple,0.78533822|0.78344655|0.77700043|0.77131814|0.77051067|0.76479983|0.76370513|0.75837988|0.75448704|0.75233680
dinov2,sultana,FreshApple/FreshApple (120).jpg,fresh_apple,test/rotten_apple/rotated_by_30_Screen Shot 2018-06-07 at 3.00.56 PM.png,rotten_apple,0.7076668739318848,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,test/rotten_apple/rotated_by_30_Screen Shot 2018-06-07 at 3.00.56 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/rotten_apple/Screen Shot 2018-06-07 at 2.46.32 PM.png|test/rotten_apple/rotated_by_75_Screen Shot 2018-06-08 at 2.41.54 PM.png|test/rotten_apple/rotated_by_75_Screen Shot 2018-06-08 at 2.31.45 PM.png|test/rotten_apple/translation_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-07 at 2.43.26 PM.png|test/rotten_apple/rotated_by_30_Screen Shot 2018-06-07 at 3.05.53 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-08 at 2.31.45 PM.png|test/rotten_apple/rotated_by_30_Screen Shot 2018-06-07 at 2.43.26 PM.png,rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple,0.70766687|0.69051456|0.68940419|0.68250072|0.67186868|0.66710997|0.66185558|0.66111147|0.65868199|0.65848064
dinov2,sultana,FreshApple/FreshApple (121).jpg,fresh_apple,test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.42 PM.png,fresh_apple,0.8173244595527649,1.0,1.0,1.0,1.0,0.8,0.9,1.0,0.8,0.9,test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.42 PM.png|test/fresh_apple/rotated_by_30_Screen Shot 2018-06-08 at 5.05.06 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.13.31 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.48 PM.png|test/rotten_apple/Screen Shot 2018-06-08 at 2.26.55 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/fresh_apple/rotated_by_15_Screen Shot 2018-06-08 at 5.02.08 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.05.18 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.04.48 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.13.31 PM.png,fresh_apple|fresh_apple|fresh_apple|fresh_apple|rotten_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple,0.81732446|0.79981679|0.79194224|0.79108644|0.79102945|0.78847533|0.78766286|0.78589898|0.78546643|0.78513390
dinov2,sultana,FreshApple/FreshApple (122).jpg,fresh_apple,test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.48 PM.png,fresh_apple,0.839233934879303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.48 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.42 PM.png|test/fresh_apple/rotated_by_30_Screen Shot 2018-06-08 at 5.05.06 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.28.24 PM.png|test/fresh_apple/translation_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.13.31 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.04.48 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.04.59 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.13.31 PM.png,fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple,0.83923393|0.82603884|0.81354445|0.81061077|0.81050503|0.80984932|0.80968201|0.80939388|0.80683988|0.80620277
dinov2,sultana,FreshApple/FreshApple (123).jpg,fresh_apple,test/rotten_apple/rotated_by_30_Screen Shot 2018-06-08 at 2.47.30 PM.png,rotten_apple,0.7419586777687073,1.0,1.0,1.0,0.0,0.4,0.4,0.0,0.4,0.4,test/rotten_apple/rotated_by_30_Screen Shot 2018-06-08 at 2.47.30 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-08 at 2.47.30 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.22.27 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-07 at 2.41.07 PM.png|test/rotten_apple/translation_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.21.56 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-07 at 2.20.46 PM.png,rotten_apple|rotten_apple|fresh_apple|fresh_apple|rotten_apple|rotten_apple|rotten_apple|fresh_apple|fresh_apple|rotten_apple,0.74195868|0.73742074|0.73218697|0.72019571|0.71854448|0.70993096|0.70606112|0.70255184|0.70154363|0.69589663
dinov2,sultana,FreshApple/FreshApple (124).jpg,fresh_apple,test/rotten_apple/translation_Screen Shot 2018-06-07 at 2.46.32 PM.png,rotten_apple,0.7308497428894043,1.0,1.0,1.0,0.0,0.0,0.3,0.0,0.0,0.3,test/rotten_apple/translation_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/rotten_apple/rotated_by_30_Screen Shot 2018-06-08 at 2.47.30 PM.png|test/rotten_apple/Screen Shot 2018-06-07 at 2.46.32 PM.png|test/rotten_apple/rotated_by_45_Screen Shot 2018-06-08 at 2.47.30 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/rotten_apple/rotated_by_15_Screen Shot 2018-06-07 at 2.41.07 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.22.27 PM.png,rotten_apple|rotten_apple|rotten_apple|rotten_apple|rotten_apple|fresh_apple|fresh_apple|rotten_apple|rotten_apple|fresh_apple,0.73084974|0.72417903|0.72244585|0.71467292|0.70806569|0.69773865|0.68554658|0.68503809|0.68362886|0.68015575
dinov2,sultana,FreshApple/FreshApple (125).jpg,fresh_apple,test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png,fresh_apple,0.7830372452735901,1.0,1.0,1.0,1.0,0.6,0.7,1.0,0.6,0.7,test/fresh_apple/rotated_by_45_Screen Shot 2018-06-08 at 5.22.20 PM.png|test/rotten_apple/rotated_by_60_Screen Shot 2018-06-07 at 2.20.46 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.20.51 PM.png|test/rotten_apple/saltandpepper_Screen Shot 2018-06-07 at 2.18.57 PM.png|test/fresh_apple/rotated_by_60_Screen Shot 2018-06-08 at 5.01.22 PM.png|test/rotten_apple/translation_Screen Shot 2018-06-07 at 2.46.32 PM.png|test/fresh_apple/vertical_flip_Screen Shot 2018-06-08 at 5.28.10 PM.png|test/fresh_apple/Screen Shot 2018-06-08 at 5.09.31 PM.png|test/fresh_apple/rotated_by_30_Screen Shot 2018-06-08 at 5.21.56 PM.png|test/fresh_apple/rotated_by_75_Screen Shot 2018-06-08 at 5.22.27 PM.png,fresh_apple|rotten_apple|fresh_apple|rotten_apple|fresh_apple|rotten_apple|fresh_apple|fresh_apple|fresh_apple|fresh_apple,0.78303725|0.77279216|0.76786900|0.76266009|0.75455856|0.75360155|0.75148249|0.75094044|0.74785030|0.74508411
